location,date,total_cases
Ireland,10/20/20,50993
Ireland,10/21/20,52256
Ireland,10/22/20,53422
Ireland,10/23/20,54476
Ireland,10/24/20,55261
Ireland,10/25/20,56108
Ireland,10/26/20,57128
Ireland,10/27/20,58067
Ireland,10/28/20,58767
Ireland,10/29/20,59434
Ireland,10/30/20,60297
Ireland,10/31/20,61059
Ireland,11/1/20,61456
Ireland,11/2/20,62002
Ireland,11/3/20,62750
Ireland,11/4/20,63048
Ireland,11/5/20,63483
Ireland,11/6/20,64046
Ireland,11/7/20,64538
Ireland,11/8/20,64855
Ireland,11/9/20,65394
Ireland,11/10/20,65659
Ireland,11/11/20,65889
Ireland,11/12/20,66247
Ireland,11/13/20,66632
Ireland,11/14/20,67099
Ireland,11/15/20,67526
Ireland,11/16/20,67903
Iran,12/31/19,
Iran,1/1/20,
Iran,1/2/20,
Iran,1/3/20,
Iran,1/4/20,
Iran,1/5/20,
Iran,1/6/20,
Iran,1/7/20,
Iran,1/8/20,
Iran,1/9/20,
Iran,1/10/20,
Iran,1/11/20,
Iran,1/12/20,
Iran,1/13/20,
Iran,1/14/20,
Iran,1/15/20,
Iran,1/16/20,
Iran,1/17/20,
Iran,1/18/20,
Iran,1/19/20,
Iran,1/20/20,
Iran,1/21/20,
Iran,1/22/20,
Iran,1/23/20,
Iran,1/24/20,
Iran,1/25/20,
Iran,1/26/20,
Iran,1/27/20,
Iran,1/28/20,
Iran,1/29/20,
Iran,1/30/20,
Iran,1/31/20,
Iran,2/1/20,
Iran,2/2/20,
Iran,2/3/20,
Iran,2/4/20,
Iran,2/5/20,
Iran,2/6/20,
Iran,2/7/20,
Iran,2/8/20,
Iran,2/9/20,
Iran,2/10/20,
Iran,2/11/20,
Iran,2/12/20,
Iran,2/13/20,
Iran,2/14/20,
Iran,2/15/20,
Iran,2/16/20,
Iran,2/17/20,
Iran,2/18/20,
Iran,2/19/20,
Iran,2/20/20,2
Iran,2/21/20,5
Iran,2/22/20,18
Iran,2/23/20,28
Iran,2/24/20,43
Iran,2/25/20,61
Iran,2/26/20,95
Iran,2/27/20,139
Iran,2/28/20,245
Iran,2/29/20,388
Iran,3/1/20,593
Iran,3/2/20,978
Iran,3/3/20,1501
Iran,3/4/20,2336
Iran,3/5/20,2922
Iran,3/6/20,3513
Iran,3/7/20,4747
Iran,3/8/20,5823
Iran,3/9/20,6566
Iran,3/10/20,7161
Iran,3/11/20,8042
Iran,3/12/20,9000
Iran,3/13/20,10075
Iran,3/14/20,11364
Iran,3/15/20,12729
Iran,3/16/20,13938
Iran,3/17/20,14991
Iran,3/18/20,16169
Iran,3/19/20,17361
Iran,3/20/20,18407
Iran,3/21/20,19644
Iran,3/22/20,20610
Iran,3/23/20,21638
Iran,3/24/20,23049
Iran,3/25/20,24811
Iran,3/26/20,27017
Iran,3/27/20,29406
Iran,3/28/20,32332
Iran,3/29/20,35408
Iran,3/30/20,38309
Iran,3/31/20,41495
Iran,4/1/20,44606
Iran,4/2/20,47593
Iran,4/3/20,50468
Iran,4/4/20,50468
Iran,4/5/20,55743
Iran,4/6/20,58226
Iran,4/7/20,60500
Iran,4/8/20,62589
Iran,4/9/20,64586
Iran,4/10/20,66220
Iran,4/11/20,68192
Iran,4/12/20,70029
Iran,4/13/20,71686
Iran,4/14/20,73303
Iran,4/15/20,74877
Iran,4/16/20,76389
Iran,4/17/20,77995
Iran,4/18/20,79494
Iran,4/19/20,80868
Iran,4/20/20,82211
Iran,4/21/20,83505
Iran,4/22/20,84802
Iran,4/23/20,85996
Iran,4/24/20,87026
Iran,4/25/20,88194
Iran,4/26/20,89328
Iran,4/27/20,90481
Iran,4/28/20,91472
Iran,4/29/20,92584
Iran,4/30/20,93657
Iran,5/1/20,94640
Iran,5/2/20,95646
Iran,5/3/20,96448
Iran,5/4/20,97424
Iran,5/5/20,98647
Iran,5/6/20,99970
Iran,5/7/20,101650
Iran,5/8/20,103135
Iran,5/9/20,104691
Iran,5/10/20,106220
Iran,5/11/20,107603
Iran,5/12/20,109286
Iran,5/13/20,110767
Iran,5/14/20,112725
Iran,5/15/20,114533
Iran,5/16/20,116635
Iran,5/17/20,118392
Iran,5/18/20,120198
Iran,5/19/20,122492
Iran,5/20/20,124603
Iran,5/21/20,126949
Iran,5/22/20,129341
Iran,5/23/20,131652
Iran,5/24/20,133521
Iran,5/25/20,135701
Iran,5/26/20,137724
Iran,5/27/20,139511
Iran,5/28/20,141591
Iran,5/29/20,143849
Iran,5/30/20,146668
Iran,5/31/20,148950
Iran,6/1/20,151466
Iran,6/2/20,154445
Iran,6/3/20,157562
Iran,6/4/20,160696
Iran,6/5/20,164270
Iran,6/6/20,167156
Iran,6/7/20,169425
Iran,6/8/20,171789
Iran,6/9/20,173832
Iran,6/10/20,175927
Iran,6/11/20,177938
Iran,6/12/20,180176
Iran,6/13/20,182545
Iran,6/14/20,184955
Iran,6/15/20,187427
Iran,6/16/20,189876
Iran,6/17/20,192439
Iran,6/18/20,195051
Iran,6/19/20,197647
Iran,6/20/20,200262
Iran,6/21/20,202584
Iran,6/22/20,204952
Iran,6/23/20,207525
Iran,6/24/20,209970
Iran,6/25/20,212501
Iran,6/26/20,215096
Iran,6/27/20,217724
Iran,6/28/20,220180
Iran,6/29/20,222669
Iran,6/30/20,225205
Iran,7/1/20,227662
Iran,7/2/20,230211
Iran,7/3/20,232863
Iran,7/4/20,235429
Iran,7/5/20,237878
Iran,7/6/20,240438
Iran,7/7/20,243051
Iran,7/8/20,245688
Iran,7/9/20,248379
Iran,7/10/20,250458
Iran,7/11/20,252720
Iran,7/12/20,255117
Iran,7/13/20,257303
Iran,7/14/20,259652
Iran,7/15/20,262173
Iran,7/16/20,264561
Iran,7/17/20,267061
Iran,7/18/20,269440
Iran,7/19/20,271606
Iran,7/20/20,273788
Iran,7/21/20,276202
Iran,7/22/20,278827
Iran,7/23/20,281413
Iran,7/24/20,284034
Iran,7/25/20,286523
Iran,7/26/20,288839
Iran,7/27/20,291172
Iran,7/28/20,293606
Iran,7/29/20,296273
Iran,7/30/20,298909
Iran,7/31/20,301530
Iran,8/1/20,304204
Iran,8/2/20,306752
Iran,8/3/20,309437
Iran,8/4/20,312035
Iran,8/5/20,314786
Iran,8/6/20,317483
Iran,8/7/20,320117
Iran,8/8/20,322567
Iran,8/9/20,324692
Iran,8/10/20,326712
Iran,8/11/20,328844
Iran,8/12/20,331189
Iran,8/13/20,333699
Iran,8/14/20,336324
Iran,8/15/20,338825
Iran,8/16/20,341070
Iran,8/17/20,343203
Iran,8/18/20,345450
Iran,8/19/20,347835
Iran,8/20/20,347835
Iran,8/21/20,352558
Iran,8/22/20,354764
Iran,8/23/20,356792
Iran,8/24/20,358905
Iran,8/25/20,358905
Iran,8/26/20,361150
Iran,8/27/20,363363
Iran,8/28/20,367796
Iran,8/29/20,369911
Iran,8/30/20,371816
Iran,8/31/20,373570
Iran,9/1/20,375212
Iran,9/2/20,376894
Iran,9/3/20,378752
Iran,9/4/20,380746
Iran,9/5/20,382772
Iran,9/6/20,384666
Iran,9/7/20,386658
Iran,9/8/20,388810
Iran,9/9/20,391112
Iran,9/10/20,393425
Iran,9/11/20,395488
Iran,9/12/20,397801
Iran,9/13/20,399940
Iran,9/14/20,402029
Iran,9/15/20,404648
Iran,9/16/20,407353
Iran,9/17/20,410334
Iran,9/18/20,413149
Iran,9/19/20,416198
Iran,9/20/20,419043
Iran,9/21/20,422140
Iran,9/22/20,425481
Iran,9/23/20,429193
Iran,9/24/20,432798
Iran,9/25/20,436319
Iran,9/26/20,439882
Iran,9/27/20,443086
Iran,9/28/20,446448
Iran,9/29/20,449960
Iran,9/30/20,453637
Iran,10/1/20,457219
Iran,10/2/20,461044
Iran,10/3/20,464596
Iran,10/4/20,468119
Iran,10/5/20,471772
Iran,10/6/20,475674
Iran,10/7/20,479825
Iran,10/8/20,483844
Iran,10/9/20,488236
Iran,10/10/20,492378
Iran,10/11/20,496253
Iran,10/12/20,500075
Iran,10/13/20,504281
Iran,10/14/20,508389
Iran,10/15/20,513219
Iran,10/16/20,517835
Iran,10/17/20,522387
Iran,10/18/20,526490
Iran,10/19/20,530380
Iran,10/20/20,534631
Iran,10/21/20,539670
Iran,10/22/20,545286
Iran,10/23/20,550757
Iran,10/24/20,556891
Iran,10/25/20,562705
Iran,10/26/20,568896
Iran,10/27/20,574856
Iran,10/28/20,581824
Iran,10/29/20,588648
Iran,10/30/20,596941
Iran,10/31/20,604952
Iran,11/1/20,612772
Iran,11/2/20,620491
Iran,11/3/20,628780
Iran,11/4/20,637712
Iran,11/5/20,646164
Iran,11/6/20,654936
Iran,11/7/20,663800
Iran,11/8/20,673250
Iran,11/9/20,682486
Iran,11/10/20,692949
Iran,11/11/20,703288
Iran,11/12/20,715068
Iran,11/13/20,726585
Iran,11/14/20,738322
Iran,11/15/20,749525
Iran,11/16/20,762068
Iraq,12/31/19,
Iraq,1/1/20,
Iraq,1/2/20,
Iraq,1/3/20,
Iraq,1/4/20,
Iraq,1/5/20,
Iraq,1/6/20,
Iraq,1/7/20,
Iraq,1/8/20,
Iraq,1/9/20,
Iraq,1/10/20,
Iraq,1/11/20,
Iraq,1/12/20,
Iraq,1/13/20,
Iraq,1/14/20,
Iraq,1/15/20,
Iraq,1/16/20,
Iraq,1/17/20,
Iraq,1/18/20,
Iraq,1/19/20,
Iraq,1/20/20,
Iraq,1/21/20,
Iraq,1/22/20,
Iraq,1/23/20,
Iraq,1/24/20,
Iraq,1/25/20,
Iraq,1/26/20,
Iraq,1/27/20,
Iraq,1/28/20,
Iraq,1/29/20,
Iraq,1/30/20,
Iraq,1/31/20,
Iraq,2/1/20,
Iraq,2/2/20,
Iraq,2/3/20,
Iraq,2/4/20,
Iraq,2/5/20,
Iraq,2/6/20,
Iraq,2/7/20,
Iraq,2/8/20,
Iraq,2/9/20,
Iraq,2/10/20,
Iraq,2/11/20,
Iraq,2/12/20,
Iraq,2/13/20,
Iraq,2/14/20,
Iraq,2/15/20,
Iraq,2/16/20,
Iraq,2/17/20,
Iraq,2/18/20,
Iraq,2/19/20,
Iraq,2/20/20,
Iraq,2/21/20,
Iraq,2/22/20,
Iraq,2/23/20,
Iraq,2/24/20,
Iraq,2/25/20,1
Iraq,2/26/20,5
Iraq,2/27/20,5
Iraq,2/28/20,6
Iraq,2/29/20,7
Iraq,3/1/20,13
Iraq,3/2/20,19
Iraq,3/3/20,21
Iraq,3/4/20,26
Iraq,3/5/20,31
Iraq,3/6/20,38
Iraq,3/7/20,
Iraq,3/8/20,54
Iraq,3/9/20,61
Iraq,3/10/20,
Iraq,3/11/20,61
Iraq,3/12/20,70
Iraq,3/13/20,74
Iraq,3/14/20,85
Iraq,3/15/20,85
Iraq,3/16/20,124
Iraq,3/17/20,124
Iraq,3/18/20,154
Iraq,3/19/20,164
Iraq,3/20/20,177
Iraq,3/21/20,193
Iraq,3/22/20,214
Iraq,3/23/20,233
Iraq,3/24/20,266
Iraq,3/25/20,316
Iraq,3/26/20,346
Iraq,3/27/20,382
Iraq,3/28/20,458
Iraq,3/29/20,506
Iraq,3/30/20,547
Iraq,3/31/20,630
Iraq,4/1/20,694
Iraq,4/2/20,694
Iraq,4/3/20,772
Iraq,4/4/20,772
Iraq,4/5/20,878
Iraq,4/6/20,961
Iraq,4/7/20,1031
Iraq,4/8/20,1031
Iraq,4/9/20,1202
Iraq,4/10/20,1232
Iraq,4/11/20,1279
Iraq,4/12/20,1318
Iraq,4/13/20,1352
Iraq,4/14/20,1378
Iraq,4/15/20,1400
Iraq,4/16/20,1415
Iraq,4/17/20,1434
Iraq,4/18/20,1482
Iraq,4/19/20,1482
Iraq,4/20/20,1539
Iraq,4/21/20,1574
Iraq,4/22/20,1602
Iraq,4/23/20,1602
Iraq,4/24/20,1677
Iraq,4/25/20,1708
Iraq,4/26/20,1763
Iraq,4/27/20,1820
Iraq,4/28/20,1847
Iraq,4/29/20,1847
Iraq,4/30/20,2003
Iraq,5/1/20,2085
Iraq,5/2/20,2153
Iraq,5/3/20,2219
Iraq,5/4/20,2296
Iraq,5/5/20,2346
Iraq,5/6/20,2431
Iraq,5/7/20,2480
Iraq,5/8/20,2543
Iraq,5/9/20,2603
Iraq,5/10/20,2679
Iraq,5/11/20,2767
Iraq,5/12/20,2818
Iraq,5/13/20,2913
Iraq,5/14/20,3032
Iraq,5/15/20,3143
Iraq,5/16/20,3193
Iraq,5/17/20,3260
Iraq,5/18/20,3404
Iraq,5/19/20,3554
Iraq,5/20/20,3611
Iraq,5/21/20,3724
Iraq,5/22/20,3877
Iraq,5/23/20,3964
Iraq,5/24/20,4272
Iraq,5/25/20,4469
Iraq,5/26/20,4632
Iraq,5/27/20,4848
Iraq,5/28/20,5135
Iraq,5/29/20,5457
Iraq,5/30/20,5873
Iraq,5/31/20,6179
Iraq,6/1/20,6439
Iraq,6/2/20,6868
Iraq,6/3/20,7387
Iraq,6/4/20,8168
Iraq,6/5/20,8840
Iraq,6/6/20,9846
Iraq,6/7/20,11098
Iraq,6/8/20,12366
Iraq,6/9/20,13481
Iraq,6/10/20,14268
Iraq,6/11/20,15414
Iraq,6/12/20,16675
Iraq,6/13/20,17770
Iraq,6/14/20,18950
Iraq,6/15/20,20209
Iraq,6/16/20,21315
Iraq,6/17/20,22700
Iraq,6/18/20,24254
Iraq,6/19/20,25717
Iraq,6/20/20,27352
Iraq,6/21/20,29222
Iraq,6/22/20,30868
Iraq,6/23/20,32676
Iraq,6/24/20,34502
Iraq,6/25/20,36702
Iraq,6/26/20,39139
Iraq,6/27/20,41193
Iraq,6/28/20,43262
Iraq,6/29/20,45402
Iraq,6/30/20,47151
Iraq,7/1/20,49109
Iraq,7/2/20,51524
Iraq,7/3/20,53708
Iraq,7/4/20,56020
Iraq,7/5/20,58354
Iraq,7/6/20,60479
Iraq,7/7/20,62275
Iraq,7/8/20,64701
Iraq,7/9/20,67442
Iraq,7/10/20,69612
Iraq,7/11/20,72460
Iraq,7/12/20,75194
Iraq,7/13/20,77506
Iraq,7/14/20,79735
Iraq,7/15/20,81757
Iraq,7/16/20,83867
Iraq,7/17/20,86148
Iraq,7/18/20,88171
Iraq,7/19/20,90220
Iraq,7/20/20,92530
Iraq,7/21/20,94693
Iraq,7/22/20,97159
Iraq,7/23/20,99865
Iraq,7/24/20,102226
Iraq,7/25/20,104711
Iraq,7/26/20,107573
Iraq,7/27/20,110032
Iraq,7/28/20,112585
Iraq,7/29/20,115332
Iraq,7/30/20,118300
Iraq,7/31/20,121263
Iraq,8/1/20,124609
Iraq,8/2/20,126704
Iraq,8/3/20,129151
Iraq,8/4/20,131886
Iraq,8/5/20,134722
Iraq,8/6/20,137556
Iraq,8/7/20,140603
Iraq,8/8/20,144064
Iraq,8/9/20,147389
Iraq,8/10/20,150115
Iraq,8/11/20,153599
Iraq,8/12/20,156995
Iraq,8/13/20,160436
Iraq,8/14/20,164277
Iraq,8/15/20,168290
Iraq,8/16/20,172583
Iraq,8/17/20,176931
Iraq,8/18/20,180133
Iraq,8/19/20,184709
Iraq,8/20/20,188802
Iraq,8/21/20,192797
Iraq,8/22/20,197085
Iraq,8/23/20,201050
Iraq,8/24/20,204341
Iraq,8/25/20,207985
Iraq,8/26/20,211947
Iraq,8/27/20,215784
Iraq,8/28/20,219435
Iraq,8/29/20,223612
Iraq,8/30/20,227446
Iraq,8/31/20,231177
Iraq,9/1/20,234934
Iraq,9/2/20,238338
Iraq,9/3/20,242284
Iraq,9/4/20,247039
Iraq,9/5/20,252075
Iraq,9/6/20,256719
Iraq,9/7/20,260370
Iraq,9/8/20,264684
Iraq,9/9/20,269578
Iraq,9/10/20,273821
Iraq,9/11/20,278418
Iraq,9/12/20,282672
Iraq,9/13/20,286778
Iraq,9/14/20,290309
Iraq,9/15/20,294478
Iraq,9/16/20,298702
Iraq,9/17/20,303059
Iraq,9/18/20,307385
Iraq,9/19/20,311690
Iraq,9/20/20,315597
Iraq,9/21/20,319035
Iraq,9/22/20,322856
Iraq,9/23/20,327580
Iraq,9/24/20,332635
Iraq,9/25/20,337106
Iraq,9/26/20,341699
Iraq,9/27/20,345969
Iraq,9/28/20,349450
Iraq,9/29/20,353566
Iraq,9/30/20,358290
Iraq,10/1/20,362981
Iraq,10/2/20,367474
Iraq,10/3/20,372259
Iraq,10/4/20,375931
Iraq,10/5/20,379141
Iraq,10/6/20,382949
Iraq,10/7/20,387121
Iraq,10/8/20,391044
Iraq,10/9/20,394566
Iraq,10/10/20,397780
Iraq,10/11/20,400124
Iraq,10/12/20,402330
Iraq,10/13/20,405437
Iraq,10/14/20,409358
Iraq,10/15/20,413215
Iraq,10/16/20,416802
Iraq,10/17/20,420303
Iraq,10/18/20,423524
Iraq,10/19/20,426634
Iraq,10/20/20,430678
Iraq,10/21/20,434598
Iraq,10/22/20,438265
Iraq,10/23/20,442164
Iraq,10/24/20,445949
Iraq,10/25/20,449153
Iraq,10/26/20,451707
Iraq,10/27/20,455398
Iraq,10/28/20,459908
Iraq,10/29/20,463951
Iraq,10/30/20,467755
Iraq,10/31/20,470633
Iraq,11/1/20,472630
Iraq,11/2/20,475288
Iraq,11/3/20,478701
Iraq,11/4/20,482296
Iraq,11/5/20,485870
Iraq,11/6/20,489571
Iraq,11/7/20,493139
Iraq,11/8/20,496019
Iraq,11/9/20,498549
Iraq,11/10/20,501733
Iraq,11/11/20,505310
Iraq,11/12/20,508508
Iraq,11/13/20,511806
Iraq,11/14/20,514496
Iraq,11/15/20,516915
Iraq,11/16/20,519152
Iceland,12/31/19,
Iceland,1/1/20,
Iceland,1/2/20,
Iceland,1/3/20,
Iceland,1/4/20,
Iceland,1/5/20,
Iceland,1/6/20,
Iceland,1/7/20,
Iceland,1/8/20,
Iceland,1/9/20,
Iceland,1/10/20,
Iceland,1/11/20,
Iceland,1/12/20,
Iceland,1/13/20,
Iceland,1/14/20,
Iceland,1/15/20,
Iceland,1/16/20,
Iceland,1/17/20,
Iceland,1/18/20,
Iceland,1/19/20,
Iceland,1/20/20,
Iceland,1/21/20,
Iceland,1/22/20,
Iceland,1/23/20,
Iceland,1/24/20,
Iceland,1/25/20,
Iceland,1/26/20,
Iceland,1/27/20,
Iceland,1/28/20,
Iceland,1/29/20,
Iceland,1/30/20,
Iceland,1/31/20,
Iceland,2/1/20,
Iceland,2/2/20,
Iceland,2/3/20,
Iceland,2/4/20,
Iceland,2/5/20,
Iceland,2/6/20,
Iceland,2/7/20,
Iceland,2/8/20,
Iceland,2/9/20,
Iceland,2/10/20,
Iceland,2/11/20,
Iceland,2/12/20,
Iceland,2/13/20,
Iceland,2/14/20,
Iceland,2/15/20,
Iceland,2/16/20,
Iceland,2/17/20,
Iceland,2/18/20,
Iceland,2/19/20,
Iceland,2/20/20,
Iceland,2/21/20,
Iceland,2/22/20,
Iceland,2/23/20,
Iceland,2/24/20,
Iceland,2/25/20,
Iceland,2/26/20,
Iceland,2/27/20,
Iceland,2/28/20,
Iceland,2/29/20,1
Iceland,3/1/20,1
Iceland,3/2/20,3
Iceland,3/3/20,6
Iceland,3/4/20,16
Iceland,3/5/20,26
Iceland,3/6/20,35
Iceland,3/7/20,43
Iceland,3/8/20,53
Iceland,3/9/20,55
Iceland,3/10/20,65
Iceland,3/11/20,70
Iceland,3/12/20,85
Iceland,3/13/20,117
Iceland,3/14/20,117
Iceland,3/15/20,138
Iceland,3/16/20,178
Iceland,3/17/20,199
Iceland,3/18/20,247
Iceland,3/19/20,250
Iceland,3/20/20,330
Iceland,3/21/20,409
Iceland,3/22/20,473
Iceland,3/23/20,568
Iceland,3/24/20,588
Iceland,3/25/20,648
Iceland,3/26/20,737
Iceland,3/27/20,802
Iceland,3/28/20,890
Iceland,3/29/20,963
Iceland,3/30/20,1020
Iceland,3/31/20,1086
Iceland,4/1/20,1135
Iceland,4/2/20,1220
Iceland,4/3/20,1319
Iceland,4/4/20,1364
Iceland,4/5/20,1417
Iceland,4/6/20,1486
Iceland,4/7/20,1562
Iceland,4/8/20,1586
Iceland,4/9/20,1616
Iceland,4/10/20,1648
Iceland,4/11/20,1675
Iceland,4/12/20,1689
Iceland,4/13/20,1701
Iceland,4/14/20,1711
Iceland,4/15/20,1720
Iceland,4/16/20,1727
Iceland,4/17/20,1739
Iceland,4/18/20,1754
Iceland,4/19/20,1760
Iceland,4/20/20,1771
Iceland,4/21/20,1773
Iceland,4/22/20,1778
Iceland,4/23/20,1785
Iceland,4/24/20,1789
Iceland,4/25/20,1789
Iceland,4/26/20,1790
Iceland,4/27/20,1792
Iceland,4/28/20,1792
Iceland,4/29/20,1795
Iceland,4/30/20,1797
Iceland,5/1/20,1797
Iceland,5/2/20,1798
Iceland,5/3/20,1798
Iceland,5/4/20,1799
Iceland,5/5/20,1799
Iceland,5/6/20,1799
Iceland,5/7/20,1799
Iceland,5/8/20,1801
Iceland,5/9/20,1801
Iceland,5/10/20,1801
Iceland,5/11/20,1801
Iceland,5/12/20,1801
Iceland,5/13/20,1801
Iceland,5/14/20,1802
Iceland,5/15/20,1802
Iceland,5/16/20,1802
Iceland,5/17/20,1802
Iceland,5/18/20,1802
Iceland,5/19/20,1802
Iceland,5/20/20,1802
Iceland,5/21/20,1803
Iceland,5/22/20,1803
Iceland,5/23/20,1803
Iceland,5/24/20,1804
Iceland,5/25/20,1804
Iceland,5/26/20,1804
Iceland,5/27/20,1804
Iceland,5/28/20,1805
Iceland,5/29/20,1805
Iceland,5/30/20,1805
Iceland,5/31/20,1806
Iceland,6/1/20,1806
Iceland,6/2/20,1806
Iceland,6/3/20,1806
Iceland,6/4/20,1806
Iceland,6/5/20,1806
Iceland,6/6/20,1806
Iceland,6/7/20,1806
Iceland,6/8/20,1807
Iceland,6/9/20,1807
Iceland,6/10/20,1807
Iceland,6/11/20,1807
Iceland,6/12/20,1807
Iceland,6/13/20,1808
Iceland,6/14/20,1810
Iceland,6/15/20,1810
Iceland,6/16/20,1811
Iceland,6/17/20,1812
Iceland,6/18/20,1812
Iceland,6/19/20,1814
Iceland,6/20/20,1815
Iceland,6/21/20,1815
Iceland,6/22/20,1815
Iceland,6/23/20,1815
Iceland,6/24/20,1815
Iceland,6/25/20,1817
Iceland,6/26/20,1818
Iceland,6/27/20,1820
Iceland,6/28/20,1820
Iceland,6/29/20,1821
Iceland,6/30/20,1822
Iceland,7/1/20,1824
Iceland,7/2/20,1825
Iceland,7/3/20,1830
Iceland,7/4/20,1830
Iceland,7/5/20,1830
Iceland,7/6/20,1830
Iceland,7/7/20,1832
Iceland,7/8/20,1833
Iceland,7/9/20,1833
Iceland,7/10/20,1833
Iceland,7/11/20,1833
Iceland,7/12/20,1833
Iceland,7/13/20,1833
Iceland,7/14/20,1833
Iceland,7/15/20,1835
Iceland,7/16/20,1835
Iceland,7/17/20,1836
Iceland,7/18/20,1836
Iceland,7/19/20,1838
Iceland,7/20/20,1839
